"['徐汇', '华泾']","['盛华景苑', '地图']",620,76149,"['2室1厅1卫', '中楼层 (共28层)', '81.42㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '有']"
"['静安', '西藏北路']","['复地新都国际', '地图']",1889,119914,"['3室2厅2卫', '高楼层 (共30层)', '157.53㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯两户', '有']"
"['静安', '西藏北路']","['海联公寓', '地图']",370,82849,"['1室1厅1卫', '中楼层 (共26层)', '44.66㎡', '平层', '板塔结合', '北', '钢混结构', '毛坯', '三梯十七户', '有']"
"['嘉定', '江桥']","['水岸金桥苑', '地图']",368,49730,"['2室2厅1卫', '低楼层 (共13层)', '74㎡', '平层', '板楼', '南 北', '钢混结构', '毛坯', '一梯四户', '有']"
"['闵行', '春申']","['普乐三村', '地图']",239,51542,"['1室1厅1卫', '高楼层 (共6层)', '46.37㎡', '平层', '板楼', '南', '砖混结构', '毛坯', '一梯四户']"
"['松江', '泗泾']","['紫薇茗庭', '地图']",178,35033,"['1室1厅1卫', '低楼层 (共28层)', '50.81㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '两梯六户', '有']"
"['崇明', '陈家镇']","['裕鸿佳苑', '地图']",155,13633,"['3室2厅2卫', '高楼层 (共6层)', '113.7㎡', '暂无数据', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['闵行', '静安新城']","['大上海国际花园', '地图']",705,80005,"['2室1厅1卫', '低楼层 (共7层)', '88.12㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['静安', '彭浦']","['共康三村', '地图']",195,54485,"['1室1厅1卫', '高楼层 (共6层)', '35.79㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯三户']"
"['松江', '松江大学城']","['保利西子湾', '地图']",490,54475,"['2室2厅1卫', '低楼层 (共18层)', '89.95㎡', '暂无数据', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['松江', '松江老城']","['玉树南苑', '地图']",370,29194,"['3室2厅2卫', '高楼层 (共6层)', '126.74㎡', '平层', '板楼', '南', '钢混结构', '其他', '一梯两户']"
"['杨浦', '中原']","['市京一村', '地图']",255,60773,"['1室1厅1卫', '高楼层 (共6层)', '41.96㎡', '暂无数据', '板楼', '南 北', '砖混结构', '精装', '一梯四户']"
"['宝山', '淞宝']","['泰和路309弄', '地图']",192,39417,"['2室1厅1卫', '高楼层 (共5层)', '48.71㎡', '暂无数据', '板楼', '南', '砖混结构', '简装', '一梯八户']"
"['普陀', '甘泉宜川']","['子长小区', '地图']",220,62750,"['1室0厅1卫', '低楼层 (共6层)', '35.06㎡', '平层', '板楼', '西南', '砖混结构', '简装', '一梯八户']"
"['杨浦', '黄兴公园']","['怡佳苑', '地图']",308,68248,"['1室1厅1卫', '高楼层 (共6层)', '45.13㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯三户']"
"['长宁', '西郊']","['君悦花园', '地图']",1480,73054,"['4室2厅2卫', '中楼层 (共10层)', '202.59㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '两梯四户', '有']"
"['松江', '松江老城']","['玉龙苑', '地图']",411,29933,"['3室2厅2卫', '低楼层 (共11层)', '137.31㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['闵行', '莘庄']","['名都新城（一、二期）', '地图']",940,75557,"['3室2厅2卫', '低楼层 (共8层)', '124.41㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['松江', '佘山']","['塘和家园栀子锦苑', '地图']",280,37584,"['2室1厅1卫', '高楼层 (共14层)', '74.5㎡', '暂无数据', '板楼', '南 北', '钢混结构', '毛坯', '两梯四户', '有']"
"['宝山', '顾村']","['宝沁苑', '地图']",395,42893,"['2室2厅1卫', '低楼层 (共18层)', '92.09㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['浦东', '康桥']","['美林小城', '地图']",610,52947,"['3室1厅1卫', '低楼层 (共13层)', '115.21㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['浦东', '三林']","['古银杏苑', '地图']",660,61476,"['3室2厅1卫', '中楼层 (共12层)', '107.36㎡', '暂无数据', '塔楼', '东 南', '钢混结构', '简装', '两梯八户', '有']"
"['浦东', '金杨']","['仙都绿苑', '地图']",348,63725,"['1室1厅1卫', '中楼层 (共28层)', '54.61㎡', '平层', '塔楼', '北', '钢混结构', '精装', '两梯十二户', '有']"
"['闵行', '七宝']","['华宝花园', '地图']",680,68130,"['3室2厅2卫', '高楼层 (共6层)', '99.81㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户']"
"['普陀', '武宁']","['锦绿新城', '地图']",1098,72290,"['3室3厅2卫', '高楼层 (共6层)', '151.89㎡', '复式', '板楼', '南 北', '砖混结构', '简装', '一梯两户']"
"['闵行', '梅陇']","['未名园', '地图']",1000,74461,"['3室2厅2卫', '低楼层 (共9层)', '134.3㎡', '错层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['普陀', '真光']","['真光新村第二小区', '地图']",285,57058,"['1室1厅1卫', '高楼层 (共6层)', '49.95㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯六户']"
"['闵行', '莘庄']","['莘松八村', '地图']",418,81849,"['2室1厅1卫', '低楼层 (共6层)', '51.07㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['闵行', '颛桥']","['银都新村(1至7区)', '地图']",315,55605,"['2室1厅1卫', '中楼层 (共6层)', '56.65㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['崇明', '陈家镇']","['裕鸿佳苑', '地图']",116,13860,"['2室2厅1卫', '高楼层 (共6层)', '83.7㎡', '暂无数据', '板楼', '南', '钢混结构', '毛坯', '一梯两户']"
"['宝山', '上大']","['聚丰景都', '地图']",719,53450,"['3室2厅2卫', '中楼层 (共14层)', '134.52㎡', '暂无数据', '板楼', '南 北', '钢混结构', '精装', '两梯两户', '有']"
"['浦东', '泥城镇']","['东亚阳光里', '地图']",209,26413,"['2室2厅1卫', '低楼层 (共11层)', '79.13㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['徐汇', '植物园']","['挹翠苑', '地图']",1300,91101,"['4室2厅2卫', '中楼层 (共6层)', '142.7㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户']"
"['崇明', '崇明新城']","['海天景苑', '地图']",187,19992,"['2室2厅1卫', '中楼层 (共8层)', '93.54㎡', '暂无数据', '暂无数据', '南 北', '未知结构', '毛坯', '一梯两户']"
"['崇明', '崇明新城']","['海天景苑', '地图']",235,18773,"['3室2厅2卫', '低楼层 (共8层)', '125.18㎡', '平层', '暂无数据', '南 北', '未知结构', '毛坯', '一梯两户']"
"['闵行', '春申']","['常兴家园', '地图']",399,74636,"['1室1厅1卫', '低楼层 (共6层)', '53.46㎡', '平层', '板楼', '南', '钢混结构', '其他', '一梯两户']"
"['普陀', '中远两湾城']","['中远两湾城', '地图']",950,92458,"['2室2厅1卫', '高楼层 (共32层)', '102.75㎡', '平层', '板楼', '南', '钢混结构', '简装', '两梯四户', '有']"
"['浦东', '外高桥']","['潼港二村', '地图']",203,44343,"['1室1厅1卫', '中楼层 (共6层)', '45.78㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['嘉定', '外冈']","['外冈景苑', '地图']",162,19535,"['2室1厅1卫', '低楼层 (共18层)', '82.93㎡', '暂无数据', '82.93㎡', '板楼', '南', '钢混结构', '简装', '一梯三户']"
"['松江', '松江新城']","['珠江新城', '地图']",373,36605,"['2室1厅1卫', '高楼层 (共18层)', '101.9㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯三户', '有']"
"['徐汇', '龙华']","['金龙花苑牡丹园', '地图']",641,92006,"['2室1厅1卫', '中楼层 (共6层)', '69.67㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['嘉定', '新成路']","['迎园新村六坊', '地图']",170,27801,"['2室1厅1卫', '高楼层 (共6层)', '61.15㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯三户']"
"['徐汇', '华东理工']","['梅陇四村', '地图']",430,66195,"['3室0厅1卫', '高楼层 (共6层)', '64.96㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['浦东', '梅园']","['海院小区', '地图']",450,83721,"['2室1厅1卫', '低楼层 (共6层)', '53.75㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['普陀', '真如']","['金鼎花苑', '地图']",948,70853,"['3室2厅2卫', '低楼层 (共8层)', '133.8㎡', '暂无数据', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '有']"
"['徐汇', '华东理工']","['梅陇三村', '地图']",357,69823,"['2室0厅1卫', '中楼层 (共6层)', '51.13㎡', '平层', '板楼', '南 北', '砖混结构', '精装', '一梯四户']"
"['浦东', '金杨']","['通联苑', '地图']",810,90655,"['2室1厅1卫', '高楼层 (共6层)', '89.35㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯三户']"
"['徐汇', '植物园']","['罗秀三村', '地图']",368,59355,"['2室1厅1卫', '高楼层 (共6层)', '62㎡', '暂无数据', '板楼', '南 北', '砖混结构', '精装', '一梯三户']"
"['黄浦', '豫园']","['东新大厦', '地图']",460,56098,"['2室1厅1卫', '低楼层 (共26层)', '82㎡', '暂无数据', '板楼', '北', '钢混结构', '精装', '两梯二十一户', '有']"
"['徐汇', '徐家汇']","['嘉汇国际广场', '地图']",340,54383,"['1室1厅1卫', '低楼层 (共35层)', '62.52㎡', '暂无数据', '塔楼', '南', '钢混结构', '精装', '六梯二十二户', '有']"
"['浦东', '金桥']","['碧云新天地(一期)', '地图']",1110,85504,"['3室2厅2卫', '高楼层 (共6层)', '129.82㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户']"
"['松江', '松江新城']","['福都广场锋尚99', '地图']",70,22258,"['1室1厅1卫', '低楼层 (共13层)', '31.45㎡', '复式', '塔楼', '北', '钢混结构', '简装', '两梯二十一户', '有', '商水', '商电']"
"['杨浦', '控江路']","['长白路166号', '地图']",260,61583,"['1室1厅1卫', '高楼层 (共6层)', '42.22㎡', '平层', '暂无数据', '南', '未知结构', '简装', '一梯四户']"
"['静安', '彭浦']","['里昂公寓', '地图']",385,57748,"['2室1厅1卫', '高楼层 (共6层)', '66.67㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户']"
"['松江', '泗泾']","['茉莉雅苑', '地图']",255,33951,"['2室1厅1卫', '低楼层 (共13层)', '75.11㎡', '平层', '板楼', '南 北', '钢混结构', '毛坯', '两梯四户', '有']"
"['浦东', '外高桥']","['运银公寓', '地图']",588,44658,"['3室2厅2卫', '低楼层 (共11层)', '131.67㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['浦东', '北蔡']","['大华锦绣华城(九街区)', '地图']",1120,86977,"['3室2厅2卫', '低楼层 (共14层)', '128.77㎡', '平层', '98㎡', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '有']"
"['奉贤', '南桥']","['贝港南区（三区）', '地图']",198,22138,"['3室1厅1卫', '高楼层 (共6层)', '89.44㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['闵行', '七宝']","['碧林湾(公寓)', '地图']",1150,89397,"['3室2厅2卫', '低楼层 (共14层)', '128.64㎡', '错层', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['奉贤', '南桥']","['解放新村', '地图']",112,22267,"['2室1厅1卫', '高楼层 (共5层)', '50.3㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['长宁', '天山']","['五三小区', '地图']",309,73783,"['1室1厅1卫', '中楼层 (共5层)', '41.88㎡', '暂无数据', '板楼', '南', '砖混结构', '精装', '一梯四户']"
"['静安', '西藏北路']","['宝昌路600弄', '地图']",185,74960,"['1室0厅1卫', '高楼层 (共7层)', '24.68㎡', '平层', '板楼', '北', '混合结构', '简装', '一梯六户']"
"['浦东', '梅园']","['同科公寓', '地图']",1787,72235,"['5室3厅2卫', '高楼层 (共24层)', '247.39㎡', '复式', '塔楼', '南', '钢混结构', '精装', '两梯六户', '有']"
"['普陀', '桃浦']","['桃浦三村石榴苑', '地图']",245,47592,"['2室1厅1卫', '高楼层 (共6层)', '51.48㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯四户']"
"['静安', '静安寺']","['富民路22弄', '地图']",630,123288,"['2室1厅1卫', '低楼层 (共6层)', '51.1㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['普陀', '真如']","['真如西村', '地图']",460,62962,"['3室1厅1卫', '高楼层 (共6层)', '73.06㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯五户']"
"['松江', '松江新城']","['珠江新城', '地图']",828,32666,"['7室2厅4卫', '高楼层 (共18层)', '253.48㎡', '复式', '板楼', '南', '钢混结构', '精装', '两梯三户', '有']"
"['普陀', '甘泉宜川']","['宜川三村', '地图']",160,57658,"['1室0厅1卫', '中楼层 (共5层)', '27.75㎡', '暂无数据', '板楼', '东', '砖混结构', '简装', '一梯八户']"
"['松江', '九亭']","['云润家园', '地图']",550,43738,"['3室2厅2卫', '高楼层 (共6层)', '125.75㎡', '平层', '板楼', '南 北', '钢混结构', '毛坯', '一梯两户']"
"['长宁', '西郊']","['程桥二村', '地图']",341,64352,"['2室1厅1卫', '高楼层 (共6层)', '52.99㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['杨浦', '中原']","['市光四村', '地图']",260,62321,"['1室1厅1卫', '高楼层 (共6层)', '41.72㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['闵行', '古美']","['华梅花苑', '地图']",980,66221,"['4室2厅2卫', '高楼层 (共6层)', '147.99㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['松江', '松江老城']","['民乐小区', '地图']",450,29441,"['4室2厅2卫', '高楼层 (共6层)', '152.85㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['浦东', '周浦']","['印象春城', '地图']",496,55731,"['2室2厅1卫', '中楼层 (共16层)', '89㎡', '平层', '板塔结合', '南', '钢混结构', '简装', '两梯四户', '有']"
"['徐汇', '华泾']","['华建一街坊', '地图']",316,58617,"['2室1厅1卫', '高楼层 (共6层)', '53.91㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯三户']"
"['闵行', '闵浦']","['瑞和华苑北区', '地图']",310,38500,"['2室2厅1卫', '低楼层 (共11层)', '80.52㎡', '平层', '板楼', '南 北', '钢混结构', '毛坯', '一梯三户', '有']"
"['普陀', '桃浦']","['桃浦七村雪松苑', '地图']",298,45861,"['2室1厅1卫', '高楼层 (共6层)', '64.98㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['闵行', '莘庄']","['东苑福邸', '地图']",720,75016,"['2室2厅1卫', '高楼层 (共14层)', '95.98㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['闵行', '七宝']","['吴宝新村', '地图']",440,67849,"['2室1厅1卫', '中楼层 (共6层)', '64.85㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['徐汇', '龙华']","['龙南三四村', '地图']",355,74471,"['1室1厅1卫', '中楼层 (共7层)', '47.67㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['闵行', '老闵行']","['昆阳小区', '地图']",178,29480,"['2室1厅1卫', '中楼层 (共5层)', '60.38㎡', '平层', '板楼', '南', '砖混结构', '毛坯', '一梯五户']"
"['嘉定', '江桥']","['江桥二村', '地图']",290,41135,"['2室1厅1卫', '高楼层 (共6层)', '70.5㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['静安', '不夜城']","['卓悦居', '地图']",1045,115406,"['2室2厅1卫', '高楼层 (共37层)', '90.55㎡', '平层', '板楼', '东 北', '钢混结构', '其他', '两梯五户', '有']"
"['长宁', '西郊']","['延北小区', '地图']",388,72524,"['2室1厅1卫', '高楼层 (共5层)', '53.5㎡', '平层', '53.5㎡', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['浦东', '泥城镇']","['云树欣居', '地图']",145,22749,"['2室1厅1卫', '中楼层 (共6层)', '63.74㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['闵行', '静安新城']","['静安新城四区', '地图']",606,75902,"['3室1厅1卫', '低楼层 (共7层)', '79.84㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['闵行', '梅陇']","['梅陇二村', '地图']",365,61242,"['2室1厅1卫', '高楼层 (共6层)', '59.6㎡', '平层', '板楼', '南', '砖混结构', '其他', '一梯两户']"
"['闵行', '莘庄']","['莘南花苑二村', '地图']",638,61894,"['3室1厅1卫', '高楼层 (共6层)', '103.08㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['杨浦', '中原']","['长海四村', '地图']",275,60761,"['1室1厅1卫', '高楼层 (共6层)', '45.26㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯四户']"
"['奉贤', '柘林']","['海韵馨苑', '地图']",150,11482,"['3室2厅2卫', '中楼层 (共5层)', '130.64㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['嘉定', '江桥']","['嘉城香馥湾', '地图']",860,69327,"['3室2厅2卫', '中楼层 (共18层)', '124.05㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '有']"
"['杨浦', '黄兴公园']","['双阳路604弄', '地图']",515,78339,"['2室1厅1卫', '中楼层 (共7层)', '65.74㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯三户']"
"['闵行', '老闵行']","['昆阳小区', '地图']",165,30579,"['2室1厅1卫', '中楼层 (共6层)', '53.96㎡', '平层', '板楼', '南 北', '砖混结构', '简装', '一梯三户']"
"['闵行', '航华']","['晟虹新景苑', '地图']",332,53731,"['2室1厅1卫', '高楼层 (共6层)', '61.79㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯三户']"
"['杨浦', '鞍山']","['鞍山四村第一小区', '地图']",415,82065,"['2室0厅1卫', '低楼层 (共6层)', '50.57㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['长宁', '天山']","['知雅园', '地图']",530,98349,"['1室1厅1卫', '低楼层 (共13层)', '53.89㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯四户', '有']"
"['宝山', '高境']","['象屿郦庭', '地图']",520,66701,"['2室2厅1卫', '低楼层 (共13层)', '77.96㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['普陀', '长风']","['华师大一村', '地图']",630,94510,"['3室1厅1卫', '高楼层 (共6层)', '66.66㎡', '平层', '板楼', '南 北', '砖混结构', '简装', '一梯两户']"
"['杨浦', '中原']","['开鲁五村', '地图']",468,63475,"['2室1厅1卫', '中楼层 (共13层)', '73.73㎡', '平层', '塔楼', '南', '钢混结构', '毛坯', '两梯八户', '有']"
"['浦东', '泥城镇']","['蓝色城邦(公寓)', '地图']",210,23902,"['2室2厅1卫', '低楼层 (共12层)', '87.86㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['浦东', '惠南']","['莎海惠晨苑', '地图']",268,28107,"['2室2厅1卫', '高楼层 (共5层)', '95.35㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['静安', '大宁']","['永乐苑', '地图']",805,96408,"['2室2厅1卫', '低楼层 (共6层)', '83.5㎡', '平层', '70㎡', '板楼', '南 北', '钢混结构', '简装', '一梯两户']"
"['徐汇', '华泾']","['华欣家园', '地图']",375,69138,"['2室1厅1卫', '中楼层 (共7层)', '54.24㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '一梯三户']"
"['闵行', '古美']","['平阳新村四街坊', '地图']",322,68775,"['1室1厅1卫', '高楼层 (共5层)', '46.82㎡', '平层', '板楼', '南', '砖混结构', '毛坯', '一梯两户']"
"['杨浦', '五角场']","['海鸿公寓', '地图']",560,72436,"['2室1厅1卫', '高楼层 (共6层)', '77.31㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯三户']"
"['杨浦', '黄兴公园']","['海上硕和城', '地图']",1106,101711,"['2室2厅1卫', '低楼层 (共18层)', '108.74㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['杨浦', '中原']","['城市名园', '地图']",540,62012,"['1室2厅1卫', '中楼层 (共30层)', '87.08㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯三户', '有']"
"['闵行', '春申']","['春申景城MIDTOWN', '地图']",1040,97626,"['2室2厅1卫', '低楼层 (共30层)', '106.53㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯三户', '有']"
"['闵行', '华漕']","['西郊九韵城', '地图']",372,50980,"['3室2厅1卫', '高楼层 (共6层)', '72.97㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户']"
"['杨浦', '中原']","['黑山小区', '地图']",199,63195,"['1室1厅1卫', '高楼层 (共6层)', '31.49㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯六户']"
"['杨浦', '鞍山']","['密云小区', '地图']",450,106889,"['1室1厅1卫', '高楼层 (共6层)', '42.1㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯四户']"
"['普陀', '真如']","['曹杨八村', '地图']",185,54962,"['1室0厅1卫', '低楼层 (共6层)', '33.66㎡', '平层', '板楼', '西', '砖混结构', '简装', '一梯七户']"
"['杨浦', '中原']","['黑山小区', '地图']",318,63537,"['2室1厅1卫', '高楼层 (共6层)', '50.05㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['杨浦', '周家嘴路']","['申通公寓', '地图']",587,74797,"['2室1厅1卫', '低楼层 (共24层)', '78.48㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯八户', '有']"
"['静安', '江宁路']","['海防村', '地图']",810,193180,"['1室1厅1卫', '高楼层 (共4层)', '41.93㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯四户']"
"['杨浦', '中原']","['市光一村', '地图']",470,59660,"['2室1厅1卫', '低楼层 (共18层)', '78.78㎡', '平层', '塔楼', '南', '钢混结构', '毛坯', '两梯八户', '有']"
"['虹口', '鲁迅公园']","['东宝兴路835弄', '地图']",360,70644,"['2室0厅1卫', '中楼层 (共7层)', '50.96㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户']"
"['普陀', '光新']","['太浜巷小区', '地图']",268,69287,"['1室1厅1卫', '低楼层 (共6层)', '38.68㎡', '平层', '板楼', '东南', '砖混结构', '简装', '一梯六户']"
"['徐汇', '上海南站']","['汇成一村', '地图']",273,69290,"['1室1厅1卫', '高楼层 (共6层)', '39.4㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯三户']"
"['徐汇', '康健']","['长丰坊', '地图']",615,83674,"['3室1厅1卫', '高楼层 (共6层)', '73.5㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯两户']"
"['闵行', '春申']","['上海春城', '地图']",1058,84831,"['3室2厅2卫', '低楼层 (共9层)', '124.72㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['长宁', '虹桥']","['伊犁小区', '地图']",390,80116,"['2室0厅1卫', '中楼层 (共5层)', '48.68㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯六户']"
"['徐汇', '华东理工']","['阳光新景', '地图']",1250,94219,"['3室2厅2卫', '高楼层 (共6层)', '132.67㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '有']"
"['崇明', '崇明新城']","['明珠花苑(崇明)', '地图']",178,14933,"['2室2厅2卫', '中楼层 (共9层)', '119.2㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '有']"
"['徐汇', '上海南站']","['体育花苑', '地图']",470,74734,"['2室1厅1卫', '低楼层 (共6层)', '62.89㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['静安', '彭浦']","['临汾路1515弄', '地图']",218,53974,"['1室1厅1卫', '高楼层 (共6层)', '40.39㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯六户']"
"['金山', '金山']","['海滨新城', '地图']",260,26553,"['2室2厅2卫', '低楼层 (共16层)', '97.92㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['浦东', '洋泾']","['崮山小区四街坊', '地图']",550,108226,"['2室1厅1卫', '中楼层 (共6层)', '50.82㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['徐汇', '康健']","['上海师大新村', '地图']",580,91498,"['2室1厅1卫', '中楼层 (共6层)', '63.39㎡', '平层', '板楼', '南 北', '砖混结构', '精装', '一梯两户']"
"['奉贤', '柘林']","['海韵馨苑', '地图']",135,12673,"['2室1厅1卫', '中楼层 (共14层)', '106.53㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['嘉定', '丰庄']","['嘉利坊', '地图']",320,52494,"['2室1厅1卫', '高楼层 (共6层)', '60.96㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯四户']"
"['闵行', '颛桥']","['兴银花园', '地图']",480,44220,"['2室2厅1卫', '高楼层 (共6层)', '108.55㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['长宁', '新华路']","['延西小区', '地图']",429,80564,"['2室1厅1卫', '高楼层 (共6层)', '53.25㎡', '平层', '板楼', '南 北', '砖混结构', '精装', '一梯三户']"
"['松江', '泗泾']","['新凯城钟秀苑', '地图']",269,38065,"['2室1厅1卫', '低楼层 (共18层)', '70.67㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['松江', '松江老城']","['通波小区', '地图']",280,37354,"['2室1厅1卫', '高楼层 (共6层)', '74.96㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
"['松江', '松江老城']","['月厦新天地', '地图']",113,22519,"['1室1厅1卫', '中楼层 (共18层)', '50.18㎡', '平层', '塔楼', '西', '钢混结构', '精装', '三梯三十七户', '有']"
"['闵行', '春申']","['高兴花园', '地图']",460,59920,"['2室2厅1卫', '高楼层 (共6层)', '76.77㎡', '平层', '板楼', '南', '砖混结构', '精装', '一梯三户']"
"['普陀', '甘泉宜川']","['汪家井小区', '地图']",175,58725,"['1室0厅1卫', '高楼层 (共6层)', '29.8㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯四户']"
"['杨浦', '中原']","['梅林小区', '地图']",373,67220,"['2室1厅1卫', '高楼层 (共6层)', '55.49㎡', '平层', '55㎡', '板楼', '南 北', '砖混结构', '精装', '一梯四户']"
"['松江', '松江新城']","['文景苑', '地图']",439,40652,"['3室1厅1卫', '低楼层 (共11层)', '107.99㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯三户', '有']"
"['宝山', '淞宝']","['海江二村', '地图']",315,45939,"['2室1厅1卫', '高楼层 (共6层)', '68.57㎡', '平层', '板楼', '南', '砖混结构', '毛坯', '一梯三户']"
"['浦东', '金杨']","['金台三居', '地图']",460,58854,"['2室1厅1卫', '高楼层 (共6层)', '78.16㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯三户']"
"['徐汇', '田林']","['钦州花苑', '地图']",520,66899,"['2室1厅1卫', '低楼层 (共29层)', '77.73㎡', '平层', '塔楼', '南', '钢混结构', '精装', '四梯十四户', '有']"
"['浦东', '周浦']","['瑞和苑', '地图']",308,41600,"['2室1厅1卫', '低楼层 (共14层)', '74.04㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯三户', '有']"
"['长宁', '仙霞']","['威宁小区', '地图']",415,74240,"['1室1厅1卫', '高楼层 (共6层)', '55.9㎡', '平层', '板楼', '南', '砖混结构', '简装', '一梯两户']"
